imagenet_img_id,label
n02104365_5976,Dog
n02104365_5991,Dog
n02104365_6072,Dog
n02104365_6098,Cat
n02104365_6104,Car
n02104365_6104,Person
n02104365_6111,Cat
n02104365_6112,Dog
n02104365_6115,Dog
n02104365_6131,Dog
n02104365_6140,Dog
n02104365_6186,Dog
n02104365_6186,Cat
n02104365_6199,Dog
n02104365_6214,Dog
n02104365_6233,Dog
n02104365_6273,Cat
n02104365_6273,Dog
n02104365_6282,Cat
n02104365_6286,Dog
n02104365_6291,Dog
n02104365_6304,Cat
n02104365_6331,Dog
n02104365_6354,Dog
n02104365_6354,Cat
n02104365_6384,Dog
n02104365_6395,Dog
n02104365_6428,Dog
n02104365_6459,Cat
n02104365_6477,Dog
n02104365_6485,Cat
n02104365_6485,Chair
n02104365_6489,Dog
n02104365_6498,Dog
n02104365_6508,Dog
n02104365_6515,Cat
n02104365_6527,Cat
n02104365_6529,Dog
n02104365_655,Dog
n02104365_6551,Dog
n02104365_6575,Person
n02104365_6575,Dog
n02104365_6601,Dog
n02104365_6625,Dog
n02104365_6625,Person
n02104365_663,Chair
n02104365_6647,Person
n02104365_6647,Cat
n02104365_6664,Dog
n02104365_6667,Dog
n02104365_6693,Dog
n02104365_6693,Person
n02104365_67,Dog
n02104365_6732,Dog
n02104365_675,Dog
n02104365_6754,Dog
n02104365_6754,Cat
n02104365_6755,Dog
n02104365_6793,Dog
n02104365_6798,Dog
n02104365_6800,Dog
n02104365_683,Cat
n02104365_6846,Dog
n02104365_6856,Dog
n02104365_6859,Dog
n02104365_6879,Dog
n02104365_6925,Dog
n02104365_6927,Dog
n02104365_6930,Dog
n02104365_7018,Dog
n02104365_7018,Cat
n02104365_7024,Dog
n02104365_7035,Dog
n02104365_7035,Person
n02104365_7039,Person
n02104365_7039,Dog
n02104365_7056,Dog
n02104365_7063,Dog
n02104365_7065,Dog
n02104365_712,Dog
n02104365_7156,Cat
n02104365_7158,Dog
n02104365_7195,Dog
n02104365_7212,Cat
n02104365_7221,Dog
n02104365_7225,Dog
n02104365_7234,Dog
n02104365_725,Dog
n02104365_7279,Dog
n02104365_729,Dog
n02104365_7301,Dog
n02104365_7366,Dog
n02104365_7368,Cat
n02104365_7377,Dog
n02104365_7381,Dog
n02104365_7385,Cat
n02104365_740,Dog
n02104365_7409,Dog
n02104365_7431,Person
n02104365_7431,Dog
n02104365_7452,Dog
n02104365_7501,Dog
n02104365_7518,Dog
n02104365_7546,Dog
n02104365_7546,Person
n02104365_7583,Dog
n02104365_7589,Dog
n02104365_7629,Dog
n02104365_7641,Dog
n02104365_7643,Dog
n02104365_7690,Dog
n02104365_77,Cat
n02104365_7721,Cat
n02104365_7741,Person
n02104365_7741,Dog
n02104365_7741,Chair
n02104365_7768,Cat
n02104365_7791,Dog
n02104365_7791,Sofa
n02104365_7822,Dog
n02104365_7859,Dog
n02104365_7881,Dog
n02104365_7887,Dog
n02104365_7891,Dog
n02104365_7892,Dog
n02104365_7906,Dog
n02104365_7927,Dog
n02104365_7944,Dog
n02104365_7953,Dog
n02104365_7956,Dog
n02104365_7964,Dog
n02104365_7966,Dog
n02104365_7970,Dog
n02104365_7970,Person
n02104365_7972,Cat
n02104365_7984,Cat
n02104365_7997,Cat
n02104365_8033,Dog
n02104365_8084,Cat
n02104365_8088,Cat
n02104365_8088,Sofa
n02104365_811,Dog
n02104365_8119,Cat
n02104365_8126,Dog
n02104365_8159,Dog
n02104365_8161,Dog
n02104365_8161,Person
n02104365_8161,Sofa
n02104365_8161,Chair
n02104365_8190,Dog
n02104365_8195,Dog
n02104365_820,Dog
n02104365_8226,Dog
n02104365_8228,Dog
n02104365_823,Dog
n02104365_8261,Dog
n02104365_8287,Dog
n02104365_8332,Dog
n02104365_8334,Dog
n02104365_8360,Cat
n02104365_8398,Dog
n02104365_8450,Cat
n02104365_8451,Dog
n02104365_8466,Dog
n02104365_8473,Dog
n02104365_8487,Dog
n02104365_8525,Dog
n02104365_8548,Dog
n02104365_8558,Dog
n02104365_861,Sofa
n02104365_861,Cat
n02104365_8679,Dog
n02104365_8701,Dog
n02104365_8706,Dog
n02104365_8738,Cow
n02104365_8769,Dog
n02104365_8774,Dog
n02104365_8795,Cat
n02104365_8872,Dog
n02104365_8886,Cat
n02104365_89,Dog
n02104365_8906,Dog
n02104365_8919,Dog
n02104365_893,Dog
n02104365_8976,Dog
n02104365_8997,Dog
n02104365_8998,Dog
n02104365_9004,Cat
n02104365_9041,Cat
n02104365_905,Dog
n02104365_9131,Cat
n02104365_9131,Person
n02104365_9143,Dog
n02104365_9238,Person
n02104365_9238,Dog
n02104365_9248,Dog
n02104365_9255,Dog
n02104365_9263,Person
n02104365_9276,Cat
n02104365_9276,Person
n02104365_9309,Dog
n02104365_9337,Cat
n02104365_9339,Dog
n02104365_9353,Dog
n02104365_9354,Dog
n02104365_9360,Dog
n02104365_9369,Dog
n02104365_9371,Cat
n02104365_9388,Cat
n02104365_9399,Dog
n02104365_9401,Dog
n02104365_9430,Person
n02104365_9454,Dog
n02104365_9489,Cat
n02104365_949,Person
n02104365_949,Dog
n02104365_9501,Dog
n02104365_9504,Dog
n02104365_9552,Dog
n02104365_9554,Dog
n02104365_9556,Cow
n02104365_9562,Dog
n02104365_9595,Dog
n02104365_9602,Cat
n02104365_9611,Dog
n02104365_9619,Dog
n02104365_9620,Person
n02104365_9620,Dog
n02104365_9625,Car
n02104365_9635,Chair
n02104365_9635,Cat
n02104365_9639,Dog
n02104365_9640,Dog
n02104365_9640,Person
n02104365_9640,Bottle
n02104365_9645,Dog
n02104365_9654,Dog
n02104365_9667,Dog
n02104365_9712,Dog
n02104365_9793,Cat
n02104365_9814,Dog
n02104365_9849,Chair
n02104365_9849,Person
n02104365_9849,Cat
n02104365_9873,Dog
n02104365_9876,Cat
n02104365_9876,Dog
n02104365_9915,Dog
n02104365_9916,Cat
n02104365_9932,Dog
n02104365_9932,Cat
n02104365_9954,Dog
n02104365_996,Dog
n02104365_9974,Dog
n02104365_999,Dog
n02104365_9994,Dog
n02086079_10020,Dog
n02086079_10042,Dog
n02086079_1005,Dog
n02086079_10059,Dog
n02086079_10100,Dog
n02086079_10100,Person
n02086079_1012,Dog
n02086079_10145,Dog
n02086079_10153,Dog
n02086079_10159,Dog
n02086079_1020,Cat
n02086079_10218,Dog
n02086079_10218,Person
n02086079_10279,Dog
n02086079_10294,Dog
n02086079_10330,Dog
n02086079_10330,Person
n02086079_10339,Dog
n02086079_10373,Dog
n02086079_10393,Dog
n02086079_10402,Dog
n02086079_10478,Dog
n02086079_10483,Dog
n02086079_10543,Dog
n02086079_1055,Dog
n02086079_10567,Dog
n02086079_10596,Dog
n02086079_10600,Dog
n02086079_10603,Dog
n02086079_10607,Dog
n02086079_10613,Dog
n02086079_10615,Dog
n02086079_10621,Dog
n02086079_10627,Dog
n02086079_10687,Dog
n02086079_10689,Dog
n02086079_10689,Person
n02086079_10721,Dog
n02086079_10742,Dog
n02086079_1075,Dog
n02086079_10766,Dog
n02086079_10841,Cat
n02086079_10846,Dog
n02086079_10907,Dog
n02086079_10932,Dog
n02086079_10951,Dog
n02086079_10958,Dog
n02086079_11019,Dog
n02086079_11089,Dog
n02086079_11151,Dog
n02086079_11160,Dog
n02086079_11176,Dog
n02086079_11176,Person
n02086079_1118,Dog
n02086079_11187,Dog
n02086079_11208,Dog
n02086079_11260,Dog
n02086079_11288,Cat
n02086079_11311,Dog
n02086079_11322,Dog
n02086079_11355,Dog
n02086079_11408,Dog
n02086079_11413,Dog
n02086079_11420,Dog
n02086079_11480,Dog
n02086079_11511,Dog
n02086079_11544,Dog
n02086079_11544,Person
n02086079_11544,Chair
n02086079_11575,Dog
n02086079_11664,Dog
n02086079_11679,Dog
n02086079_11684,Dog
n02086079_11684,Chair
n02086079_1178,Dog
n02086079_11804,Dog
n02086079_11820,Dog
n02086079_11820,Person
n02086079_11886,Dog
n02086079_11940,Dog
n02086079_11984,Dog
n02086079_12125,Dog
n02086079_1216,Dog
n02086079_1216,Person
n02086079_122,Dog
n02086079_12258,Dog
n02086079_12282,Dog
n02086079_12297,Dog
n02086079_12297,Chair
n02086079_12321,Dog
n02086079_12321,Person
n02086079_12322,Dog
n02086079_12402,Dog
n02086079_1242,Cat
n02086079_12437,Dog
n02086079_1247,Dog
n02086079_1248,Dog
n02086079_1248,Chair
n02086079_12524,Dog
n02086079_12584,Dog
n02086079_12597,Cat
n02086079_126,Dog
n02086079_12789,Dog
n02086079_1282,Dog
n02086079_1282,Sheep
n02086079_12856,Dog
n02086079_12861,Dog
n02086079_12861,Person
n02086079_12934,Dog
n02086079_12962,Dog
n02086079_13024,Dog
n02086079_13033,Dog
n02086079_13106,Dog
n02086079_13163,Sofa
n02086079_13163,Dog
n02086079_13171,Dog
n02086079_13235,Dog
n02086079_13283,Dog
n02086079_13302,Dog
n02086079_13307,Person
n02086079_13307,Dog
n02086079_13307,Chair
n02086079_13320,Dog
n02086079_13350,Dog
n02086079_13366,Dog
n02086079_13377,Dog
n02086079_13451,Dog
n02086079_13451,Cat
n02086079_1349,Dog
n02086079_13498,Dog
n02086079_13514,Dog
n02086079_13542,Dog
n02086079_13599,Dog
n02086079_1363,Dog
n02086079_13647,TV/Monitor
n02086079_13647,Cat
n02086079_13691,Dog
n02086079_13758,Dog
n02086079_13798,Dog
n02086079_13815,Dog
n02086079_13815,Person
n02086079_13841,Dog
n02086079_13848,Dog
n02086079_13864,Dog
n02086079_13887,Dog
n02086079_13888,Dog
n02086079_13897,Dog
n02086079_13912,Dog
n02086079_13937,Dog
n02086079_13967,Dog
n02086079_140,Dog
n02086079_14037,Dog
n02086079_14076,Dog
n02086079_14109,Dog
n02086079_14112,Dog
n02086079_14127,Dog
n02086079_1416,Dog
n02086079_14175,Dog
n02086079_142,Dog
n02086079_1420,Person
n02086079_1420,Dog
n02086079_14203,Person
n02086079_14208,Dog
n02086079_14222,Dog
n02086079_14289,Dog
n02086079_14296,Dog
n02086079_14307,Dog
n02086079_14307,Person
n02086079_14352,Dog
n02086079_14359,Dog
n02086079_14360,Person
n02086079_14360,Dog
n02086079_14360,Chair
n02086079_14360,TV/Monitor
n02086079_14405,Dog
n02086079_14423,Dog
n02086079_1451,Dog
n02086079_14510,Dog
n02086079_14523,Dog
n02086079_14532,Dog
n02086079_14556,Dog
n02086079_14574,Dog
n02086079_1458,Dog
n02086079_146,Dog
n02086079_147,Dog
n02086079_14700,Dog
n02086079_14700,Person
n02086079_14700,Chair
n02086079_1471,Dog
n02086079_14735,Dog
n02086079_14748,Dog
n02086079_14783,Dog
n02086079_1484,Dog
n02086079_14869,Dog
n02086079_14877,Dog
n02086079_14883,Dog
n02086079_14883,Person
n02086079_14886,Dog
n02086079_14886,Person
n02086079_14903,Dog
n02086079_14914,Dog
n02086079_14915,Dog
n02086079_14924,Dog
n02086079_14929,Dog
n02086079_14947,Cat
n02086079_14999,Dog
n02086079_15022,Dog
n02086079_15102,Dog
n02086079_15102,Person
n02086079_1513,Dog
n02086079_15141,Dog
n02086079_15180,Dog
n02086079_15204,Dog
n02086079_15220,Dog
n02086079_15231,Dog
n02086079_15263,Dog
n02086079_15284,Dog
n02086079_15290,Dog
n02086079_15336,Dog
n02086079_1534,Dog
n02086079_15375,Person
n02086079_15375,Dog
n02086079_15379,Dog
n02086079_15405,Dog
n02086079_155,Dog
n02086079_15543,"Potted plant"
n02086079_15543,Dog
n02086079_15567,Dog
n02086079_15595,Dog
n02086079_15596,Dog
n02086079_15691,Dog
n02086079_15702,Cat
n02086079_15777,Dog
n02086079_15778,Chair
n02086079_15778,Dog
n02086079_15842,Dog
n02086079_15854,Dog
n02086079_15854,Cat
n02086079_15871,Dog
n02086079_15905,Dog
n02086079_1591,Dog
n02086079_15967,Dog
n02086079_15979,Dog
n02086079_16023,Dog
n02086079_16039,Cat
n02086079_16048,Dog
n02086079_16048,Chair
n02086079_16065,Dog
n02086079_16133,Dog
n02086079_1615,Dog
n02086079_1618,Dog
n02086079_16237,Dog
n02086079_16237,Cat
n02086079_16257,Dog
n02086079_16266,Dog
n02086079_16268,Dog
n02086079_163,Dog
n02086079_16308,Dog
n02086079_16313,Dog
n02086079_16313,Person
n02086079_16322,Dog
n02086079_16367,Dog
n02086079_1640,Dog
n02086079_16444,Person
n02086079_16444,Dog
n02086079_16493,Person
n02086079_16493,Dog
n02086079_16527,Dog
n02086079_16544,Dog
n02086079_16557,Dog
n02086079_16560,Dog
n02086079_16566,Dog
n02086079_16566,Person
n02086079_16577,Dog
n02086079_16577,Person
n02086079_16578,Dog
n02086079_16636,Dog
n02086079_16693,Dog
n02086079_16707,Dog
n02086079_16731,Cat
n02086079_16731,Dog
n02086079_16806,Dog
n02086079_1681,Dog
n02086079_16818,Dog
n02086079_16867,Dog
n02086079_16888,Dog
n02086079_16979,Dog
n02086079_1701,Dog
n02086079_17015,Dog
n02086079_17015,Person
n02086079_17022,Dog
n02086079_17103,Dog
n02086079_17116,Dog
n02086079_17136,Dog
n02086079_17174,Dog
n02086079_17177,Dog
n02086079_17181,Dog
n02086079_17201,Dog
n02086079_17205,Dog
n02086079_1725,Dog
n02086079_17262,Dog
n02086079_17279,Dog
n02086079_17291,Dog
n02086079_17313,Dog
n02086079_17372,Dog
n02086079_17405,Dog
n02086079_17405,Person
n02086079_17408,Dog
n02086079_17500,Dog
n02086079_17507,Dog
n02086079_17530,Dog
n02086079_17564,Dog
n02086079_17564,Person
n02086079_1759,Dog
n02086079_17603,Dog
n02086079_17638,Dog
n02086079_17641,Person
n02086079_17641,Chair
n02086079_17641,Dog
n02086079_1765,Dog
n02086079_17656,Dog
n02086079_17686,Dog
n02086079_17749,Dog
n02086079_17770,Dog
n02086079_17801,Dog
n02086079_17886,Person
n02086079_17928,Dog
n02086079_17983,Dog
n02086079_18093,Dog
n02086079_18195,Dog
n02086079_18196,Dog
n02086079_1820,Dog
n02086079_18201,Dog
n02086079_18211,Dog
n02086079_18347,Dog
n02086079_1843,Dog
n02086079_1843,Person
n02086079_18476,Dog
n02086079_1848,Dog
n02086079_18586,Dog
n02086079_186,Dog
n02086079_18724,Dog
n02086079_18758,Dog
n02086079_18764,Dog
n02086079_18764,Person
n02086079_1877,Dog
n02086079_18782,Dog
n02086079_18869,Dog
n02086079_18871,Dog
n02086079_18899,Dog
n02086079_18910,Dog
n02086079_18950,Dog
n02086079_18970,Dog
n02086079_19048,Dog
n02086079_19050,Dog
n02086079_19097,Dog
n02086079_19238,Dog
n02086079_19273,Dog
n02086079_19356,Dog
n02086079_19536,Dog
n02086079_19690,Dog
n02086079_19690,Person
n02086079_19863,Dog
n02086079_19928,Dog
n02086079_19941,Dog
n02086079_19953,Dog
n02086079_20355,Dog
n02086079_20360,Dog
n02086079_20425,Dog
n02086079_20493,Dog
n02086079_207,Dog
n02086079_2073,Dog
n02086079_20734,Dog
n02086079_20762,Dog
n02086079_20860,Dog
n02086079_20958,Dog
n02086079_21103,Dog
n02086079_21117,Dog
n02086079_2124,Dog
n02086079_21365,Dog
n02086079_21408,Dog
n02086079_2148,Dog
n02086079_21660,Dog
n02086079_218,Dog
n02086079_21815,Dog
n02086079_21862,Dog
n02086079_21881,Dog
n02086079_21985,Dog
n02086079_21987,Dog
n02086079_22000,Dog
n02086079_22061,Dog
n02086079_2209,Dog
n02086079_221,Dog
n02086079_22136,Dog
n02086079_22299,Dog
n02086079_224,Dog
n02086079_22412,Dog
n02086079_22653,Dog
n02086079_22796,Dog
n02086079_2287,Dog
n02086079_22886,Dog
n02086079_229,Dog
n02086079_23100,Dog
n02086079_2317,Dog
n02086079_23370,Dog
n02086079_235,Dog
n02086079_2358,Dog
n02086079_2358,Person
n02086079_2368,Dog
n02086079_23899,Dog
n02086079_2395,Dog
n02086079_2416,Dog
n02086079_242,Dog
n02086079_24295,Dog
n02086079_24309,Dog
n02086079_24472,Dog
n02086079_24682,Dog
n02086079_2497,Dog
n02086079_2497,Chair
n02086079_25,Dog
n02086079_25007,Dog
n02086079_25034,Dog
n02086079_25530,Dog
n02086079_25943,Dog
n02086079_2606,Dog
n02086079_26128,Dog
n02086079_2613,Dog
n02086079_26238,Dog
n02086079_26350,Dog
n02086079_2641,Dog
n02086079_26508,Dog
n02086079_26591,Dog
n02086079_26748,Dog
n02086079_268,Dog
n02086079_27320,Dog
n02086079_2762,Dog
n02086079_27632,Dog
n02086079_2766,Dog
n02086079_2777,Dog
n02086079_2793,Dog
n02086079_28242,Dog
n02086079_28255,Dog
n02086079_2840,Dog
n02086079_28400,Dog
n02086079_28456,Dog
n02086079_2848,Dog
n02086079_28545,Dog
n02086079_28601,Dog
n02086079_2862,Dog
n02086079_28745,Dog
n02086079_28775,Dog
n02086079_28777,Dog
n02086079_2891,Dog
n02086079_2893,Dog
n02086079_29000,Dog
n02086079_29044,Dog
n02086079_29123,Dog
n02086079_29178,Dog
n02086079_29195,Dog
n02086079_29246,Dog
n02086079_29263,Person
n02086079_29263,Dog
n02086079_29313,Dog
n02086079_2933,Dog
n02086079_2935,Dog
n02086079_294,Dog
n02086079_29536,Dog
n02086079_29632,Dog
n02086079_29635,Dog
n02086079_29687,Dog
n02086079_29697,Dog
n02086079_29752,Dog
n02086079_29792,Dog
n02086079_29792,Person
n02086079_2982,Dog
n02086079_2989,Dog
n02086079_2989,Sofa
n02086079_29909,Dog
n02086079_3012,Dog
n02086079_30131,Dog
n02086079_30142,Dog
n02086079_3019,Person
n02086079_3019,Dog
n02086079_30248,Dog
n02086079_3026,Dog
n02086079_30372,Dog
n02086079_3099,Dog
n02086079_3140,Dog
n02086079_3141,Dog
n02086079_3149,Dog
n02086079_31614,Dog
n02086079_31621,Dog
n02086079_3172,Dog
n02086079_3172,Person
n02086079_31732,Dog
n02086079_3174,Dog
n02086079_3176,Person
n02086079_3176,Car
n02086079_3176,Dog
n02086079_31794,Dog
n02086079_31928,Dog
n02086079_3201,Dog
n02086079_32044,Dog
n02086079_32251,Dog
n02086079_32623,Dog
n02086079_32864,Dog
n02086079_33010,Dog
n02086079_3304,Dog
n02086079_33145,Dog
n02086079_33157,Dog
n02086079_33165,Dog
n02086079_33332,Dog
n02086079_33375,Dog
n02086079_33479,Dog
n02086079_3354,Dog
n02086079_3354,Bottle
n02086079_3361,Dog
n02086079_33707,Dog
n02086079_33753,Dog
n02086079_33802,Dog
n02086079_3402,Dog
n02086079_3403,Dog
n02086079_34081,Dog
n02086079_34103,Dog
n02086079_3417,Dog
n02086079_3420,Dog
n02086079_34318,Dog
n02086079_34427,Dog
n02086079_34653,Dog
n02086079_34664,Dog
n02086079_347,Cat
n02086079_3476,Dog
n02086079_34781,Dog
n02086079_34786,Dog
n02086079_34851,Dog
n02086079_34893,Dog
n02086079_3493,Dog
n02086079_34983,Dog
n02086079_34997,Dog
n02086079_35046,Dog
n02086079_35114,Dog
n02086079_35120,Dog
n02086079_35142,Dog
n02086079_3521,Dog
n02086079_3526,Dog
n02086079_3529,Dog
n02086079_35301,Dog
n02086079_35306,Dog
n02086079_35315,Dog
n02086079_3541,Dog
n02086079_3541,Person
n02086079_35438,Dog
n02086079_35465,Dog
n02086079_35513,Dog
n02086079_356,Dog
n02086079_3567,Dog
n02086079_3574,Dog
n02086079_35999,Dog
n02086079_36028,Dog
n02086079_3603,Dog
n02086079_36038,Dog
n02086079_36048,Dog
n02086079_36138,Dog
n02086079_36145,Dog
n02086079_36145,Person
n02086079_3626,Dog
n02086079_36295,Dog
n02086079_36314,Dog
n02086079_36314,Person
n02086079_36436,Dog
n02086079_3688,Dog
n02086079_36960,Dog
n02086079_36978,Dog
n02086079_37135,Dog
n02086079_37150,Dog
n02086079_37166,Dog
n02086079_37177,Dog
n02086079_37197,Dog
n02086079_37222,Dog
n02086079_3729,Dog
n02086079_37323,Dog
n02086079_37506,Dog
n02086079_37691,Dog
n02086079_3774,Dog
n02086079_3774,Chair
n02086079_3776,Dog
n02086079_37827,Dog
n02086079_37837,Dog
n02086079_37881,Dog
n02086079_37900,Dog
n02086079_37900,Person
n02086079_3797,Cat
n02086079_380,Dog
n02086079_38167,Dog
n02086079_38167,Chair
n02086079_38171,Dog
n02086079_38255,Dog
n02086079_3832,Dog
n02086079_38325,Dog
n02086079_38346,Dog
n02086079_38385,Dog
n02086079_38474,Dog
n02086079_38492,Dog
n02086079_38526,Dog
n02086079_3854,Cat
n02086079_3856,Dog
n02086079_38649,Dog
n02086079_3867,Dog
n02086079_38682,Dog
n02086079_38774,Dog
n02086079_38803,Dog
n02086079_3882,Dog
n02086079_389,Dog
n02086079_389,Chair
n02086079_38919,Dog
n02086079_38948,"Potted plant"
n02086079_38998,Dog
n02086079_39018,Dog
n02086079_39020,Dog
n02086079_39042,Dog
n02086079_3905,Dog
n02086079_39066,Dog
n02086079_39160,Dog
n02086079_3918,Dog
n02086079_3922,Dog
n02086079_3964,Dog
n02086079_3992,Person
n02086079_3992,Car
n02086079_3992,Dog
n02086079_3996,Dog
n02086079_4010,Dog
n02086079_4026,Dog
n02086079_406,Person
n02086079_4111,Dog
n02086079_412,Dog
n02086079_4120,Person
n02086079_4120,Dog
n02086079_4124,Dog
n02086079_4125,Dog
n02086079_4129,Person
n02086079_4129,Dog
n02086079_4159,Person
n02086079_4163,Dog
n02086079_4163,Person
n02086079_41921,Dog
n02086079_4206,Dog
n02086079_4215,Cat
n02086079_422,Dog
n02086079_4220,Dog
n02086079_4247,Dog
n02086079_43180,Dog
n02086079_4330,Cat
n02086079_4350,Person
n02086079_4350,Dog
n02086079_4355,Dog
n02086079_4363,Dog
n02086079_4412,Dog
n02086079_4422,Dog
n02086079_4422,Chair
n02086079_44381,Dog
n02086079_4456,Dog
n02086079_4474,Dog
n02086079_4479,Dog
n02086079_44875,Dog
n02086079_4555,Dog
n02086079_4558,Dog
n02086079_4614,Dog
n02086079_462,Dog
n02086079_4633,Dog
n02086079_466,Dog
n02086079_4670,Dog
n02086079_4799,Dog
n02086079_4803,Dog
n02086079_4843,Dog
n02086079_48501,Dog
n02086079_4855,Dog
n02086079_4855,Person
n02086079_4860,Dog
n02086079_49004,Dog
n02086079_4945,Dog
n02086079_4974,Dog
n02086079_4977,Dog
n02086079_4984,Dog
n02086079_49896,Dog
n02086079_499,Dog
n02086079_5053,Dog
n02086079_5087,Dog
n02086079_5093,Dog
n02086079_5095,Dog
n02086079_5104,Dog
n02086079_5106,Dog
n02086079_5125,Dog
n02086079_5125,Person
n02086079_513,Dog
n02086079_5146,Dog
n02086079_51523,Dog
n02086079_5163,Dog
n02086079_5164,Dog
n02086079_5197,Dog
n02086079_5197,Person
n02086079_520,Cat
n02086079_5317,Dog
n02086079_5330,Dog
n02086079_5339,Dog
n02086079_5371,Dog
n02086079_54502,Dog
n02086079_5475,Dog
n02086079_5522,Dog
n02086079_5524,Dog
n02086079_55252,Cat
n02086079_5555,Dog
n02086079_5580,Dog
n02086079_5586,Dog
n02086079_5590,Dog
n02086079_5592,Dog
n02086079_562,Dog
n02086079_5668,Dog
n02086079_5698,Person
n02086079_5698,Chair
n02086079_5710,"Potted plant"
n02086079_5724,Person
n02086079_5724,Dog
n02086079_5734,Dog
n02086079_5766,Dog
n02086079_57686,Dog
n02086079_57772,Dog
n02086079_5806,Dog
n02086079_5806,Person
n02086079_5811,Person
n02086079_5811,Dog
n02086079_5822,Dog
n02086079_5897,Person
n02086079_5897,Dog
n02086079_5933,Dog
n02086079_59775,Dog
n02086079_6033,Dog
n02086079_606,Dog
n02086079_60701,Dog
n02086079_60856,Dog
n02086079_6096,Dog
n02086079_6142,Dog
n02086079_6147,Dog
n02086079_6174,Dog
n02086079_6180,Dog
n02086079_6210,Dog
n02086079_6229,Dog
n02086079_6243,Dog
n02086079_6258,Dog
n02086079_6275,Dog
n02086079_6275,Person
n02086079_6333,Dog
n02086079_6333,Person
n02086079_6369,Dog
n02086079_6385,Dog
n02086079_6385,Person
n02086079_64,Dog
n02086079_64045,Dog
n02086079_6415,Dog
n02086079_6426,Dog
n02086079_6467,Dog
n02086079_6510,Dog
n02086079_65486,Dog
n02086079_6561,Dog
n02086079_658,Dog
n02086079_6583,Dog
n02086079_6620,Dog
n02086079_66590,Dog
n02086079_6670,Dog
n02086079_6712,Dog
n02086079_6725,Dog
n02086079_67337,Dog
n02086079_679,Dog
n02086079_679,Person
n02086079_680,Dog
n02086079_68865,Dog
n02086079_6926,Dog
n02086079_6956,Dog
n02086079_698,Dog
n02086079_699,Chair
n02086079_699,Cat
n02086079_6994,Dog
n02086079_7014,Dog
n02086079_7027,Dog
n02086079_704,Dog
n02086079_704,Person
n02086079_7068,Dog
n02086079_7149,Dog
n02086079_7171,Dog
n02086079_7176,Dog
n02086079_7183,Dog
n02086079_7221,Dog
n02086079_7235,Dog
n02086079_7240,Dog
n02086079_7295,Dog
n02086079_7301,Dog
n02086079_7302,Dog
n02086079_7442,Dog
n02086079_7444,Dog
n02086079_7456,Cat
n02086079_7456,Dog
n02086079_7472,Dog
n02086079_750,Dog
n02086079_7505,Dog
n02086079_7508,Dog
n02086079_7664,Dog
n02086079_7698,Dog
n02086079_7698,Cat
n02086079_7743,Dog
n02086079_7769,Dog
n02086079_7771,Dog
n02086079_7817,Dog
n02086079_7818,Dog
n02086079_7825,Dog
n02086079_7825,Cat
n02086079_7836,Dog
n02086079_7853,Dog
n02086079_7898,Dog
n02086079_7934,Person
n02086079_7934,Dog
n02086079_7944,Dog
n02086079_7959,Dog
n02086079_7965,Dog
n02086079_8072,Dog
n02086079_8074,Dog
n02086079_8093,Dog
n02086079_812,Dog
n02086079_8127,Dog
n02086079_817,Dog
n02086079_8204,Dog
n02086079_8229,Dog
n02086079_8261,Dog
n02086079_8595,Dog
n02086079_8641,Dog
n02086079_8646,Cat
n02086079_8675,Dog
n02086079_869,Dog
n02086079_871,Dog
n02086079_8726,Dog
n02086079_8826,Dog
n02086079_884,Dog
n02086079_8902,Dog
n02086079_8988,Dog
n02086079_8991,Dog
n02086079_904,Dog
n02086079_904,Person
n02086079_9106,Dog
n02086079_9110,Dog
n02086079_9151,Dog
n02086079_9204,Dog
n02086079_9221,Dog
n02086079_9265,Dog
n02086079_931,Dog
